"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
2,2012-01-13,4,-5,-1,8,-5,-3,33,0,715,1638,"FZRA FG+ FZFG UP",76,10,28.3,29.4,17.9644,24,29.2616
3,2012-01-13,8,-7,0,-2,-13,-4,31,0,734,1730," ",1,1,29.41,30.16,6.482,23,10.3712
4,2012-01-13,14,0,7,-6,-6,2,20,0,728,1751," ",1,1,29.59,30.3,2.9632,28,7.2228
6,2012-01-13,15,-4,5,-6,-5,1,22,0,728,1751," ",1,1,29.77,30.3,3.8892,21,6.8524
7,2012-01-13,11,-9,1,NA,-9,-3,30,0,609,1812," ",1,1,28.76,30.18,10.9268,22,12.038
8,2012-01-13,12,-2,5,NA,-4,2,21,-1,609,1812," ",NA,1,29.94,NA,2.9632,23,4.4448
9,2012-01-13,-10,-14,-12,NA,-16,-13,54,0,609,1812,"SN",NA,284,29.23,30.02,11.112,32,14.0752
10,2012-01-13,18,6,12,NA,-5,3,11,0,724,1747," ",NA,1,30.06,30.12,15.9272,29,17.2236
11,2012-01-13,17,3,10,-2,-7,2,14,0,725,1746," ",1,1,30.04,30.13,17.7792,28,18.52
12,2012-01-13,18,5,11,NA,-6,3,11,0,607,1811," ",1,1,30.03,30.12,17.594,29,19.0756
13,2012-01-13,6,-8,-1,NA,-14,-4,33,0,607,1811," ",NA,1,24.23,30.11,13.7048,26,15.9272
14,2012-01-13,11,-8,1,-1,-10,-3,30,0,739,1739," ",1,1,28.74,30.17,8.1488,23,10.7416
15,2012-01-13,2,-4,-1,11,-4,-3,34,0,716,1634,"FZRA SN BR UP",1,12,29,29.38,9.6304,25,12.7788
16,2012-01-13,12,-2,5,NA,-3,0,23,0,606,1811,"RA FG BR",NA,7,29.28,29.38,17.7792,24,25.002
17,2012-01-13,9,-10,-1,NA,-13,-4,33,0,606,1811," ",1,1,29.48,30.19,3.704,22,4.0744
18,2012-01-13,13,-3,5,-3,-5,1,23,0,730,1742," ",1,1,29.7,30.23,7.0376,20,7.2228
19,2012-01-13,-6,-8,-7,0,-10,-8,45,0,721,1640,"SN",7,6,29.11,29.84,20.372,30,20.5572
20,2012-01-13,13,-3,5,NA,-7,1,23,0,605,1810," ",1,1,29.5,30.22,6.2968,21,7.408
1,2012-01-14,1,-10,-5,NA,-12,-5,40,0,611,1814," ",NA,1,29.58,29.81,20.5572,28,23.15
2,2012-01-14,-3,-12,-8,-3,-14,-8,45,0,714,1639," ",1,1,28.64,29.81,29.8172,27,30.9284
3,2012-01-14,12,-1,5,7,-7,1,22,0,734,1731," ",1,1,29.47,30.2,9.4452,29,12.4084
4,2012-01-14,19,-1,9,-2,-5,NA,16,0,728,1752," ",1,1,29.62,NA,2.778,21,3.5188
6,2012-01-14,18,-6,6,-5,-4,2,21,0,728,1752," ",1,1,29.8,30.35,7.5932,21,8.1488
7,2012-01-14,13,-2,5,NA,-9,0,22,0,609,1812," ",1,1,28.83,30.23,4.8152,32,14.4456
8,2012-01-14,17,-2,7,NA,-2,3,18,-1,609,1812," ",NA,1,29.99,NA,7.408,22,8.5192
9,2012-01-14,-7,-15,-11,NA,-13,-11,51,0,608,1812,"SN BR HZ",NA,2,29.31,30.1,8.7044,14,9.8156
10,2012-01-14,13,2,7,NA,-7,2,18,0,724,1748," ",NA,1,30.27,30.31,13.5196,31,15.5568
11,2012-01-14,13,-2,5,-10,-7,1,22,0,724,1747," ",1,1,30.27,30.31,10.3712,30,11.2972
12,2012-01-14,13,0,6,NA,-6,2,20,0,607,1812," ",1,1,30.26,30.31,14.4456,31,15.5568
13,2012-01-14,11,-7,2,NA,-12,-2,28,0,607,1811," ",NA,1,24.24,30.08,14.816,20,17.4088
14,2012-01-14,14,-2,6,8,-10,0,21,0,739,1740," ",1,1,28.81,30.22,5.3708,34,14.0752
15,2012-01-14,-1,-15,-8,-2,-13,-8,47,0,715,1635," ",1,1,29.34,29.8,20.372,30,22.7796
16,2012-01-14,1,-10,-5,NA,-12,-5,40,0,606,1811," ",NA,1,29.62,29.78,20.1868,28,22.7796
17,2012-01-14,13,-5,4,NA,-8,-1,25,0,606,1811," ",1,1,29.54,30.23,1.6668,29,4.8152
18,2012-01-14,19,2,10,7,-3,4,13,0,730,1743," ",1,1,29.73,30.26,4.63,19,7.9636
19,2012-01-14,-7,-10,-9,-2,-13,-10,47,0,720,1641,"SN",4,2,29.38,30.12,10.0008,27,10.5564
20,2012-01-14,20,5,12,NA,-4,5,9,0,605,1810," ",1,1,29.53,30.25,10.5564,24,13.5196
1,2012-01-15,-9,-16,-13,NA,-21,-14,55,0,611,1814," ",NA,1,30.09,30.31,20.7424,31,21.4832
2,2012-01-15,-11,-17,-14,-15,-20,-15,57,0,714,1640," ",1,1,29.05,30.28,25.1872,31,25.5576
3,2012-01-15,17,0,8,12,-3,4,17,0,734,1732," ",1,1,29.29,30.06,30.1876,17,30.558
4,2012-01-15,17,2,9,0,5,8,14,0,728,1753," ",1,1,29.53,30.26,5.0004,18,8.1488
6,2012-01-15,17,-4,6,-4,5,7,20,0,728,1753," ",1,284,29.7,30.27,12.7788,18,12.964
7,2012-01-15,16,0,8,NA,-2,5,18,0,609,1812," ",1,1,28.61,30.02,35.0028,18,35.7436
8,2012-01-15,17,1,9,NA,7,9,13,-1,609,1812," ",NA,1,29.91,NA,10.3712,17,10.9268
9,2012-01-15,3,-8,-3,NA,-7,-4,37,0,608,1812,"BR",NA,1,29.11,29.93,20.7424,14,20.9276
10,2012-01-15,18,3,10,NA,-2,5,13,0,724,1749," ",NA,1,30.36,30.41,9.6304,31,14.0752
11,2012-01-15,17,0,8,-5,-3,3,17,0,724,1748," ",1,1,30.35,30.41,7.9636,29,9.26
12,2012-01-15,17,0,8,NA,-2,4,17,0,607,1812," ",1,1,30.35,30.41,9.4452,31,10.0008
13,2012-01-15,12,0,6,NA,-12,0,21,0,607,1811," ",NA,1,24.01,29.75,20.5572,22,22.4092
14,2012-01-15,16,-3,6,9,-1,4,20,0,739,1741," ",1,1,28.61,30.03,27.2244,17,27.9652
15,2012-01-15,-13,-19,-16,-15,-22,-17,60,0,715,1636," ",1,1,29.85,30.31,20.7424,31,21.1128
16,2012-01-15,-9,-17,-13,NA,-21,-14,55,0,606,1811," ",NA,1,30.1,30.27,25.5576,31,25.5576
17,2012-01-15,18,-4,7,NA,-3,3,20,0,606,1811," ",1,1,29.36,30.09,18.52,18,18.8904
18,2012-01-15,18,3,10,6,2,7,13,0,730,1744," ",1,1,29.64,30.18,23.5204,17,24.8168
19,2012-01-15,-2,-13,-8,0,-10,-7,45,0,720,1642,"SN",76,284,29.41,30.22,18.52,18,20.0016
20,2012-01-15,17,5,11,NA,2,7,12,0,605,1810," ",1,1,29.44,30.17,19.2608,18,20.0016
1,2012-01-16,0,-14,-7,NA,-17,-9,45,0,611,1814,"SN BR",NA,6,30.29,30.43,9.4452,23,13.1492
2,2012-01-16,-2,-16,-9,-6,-17,-10,48,0,713,1641,"SN FZFG BR UP",29,16,29.27,30.41,15.9272,24,22.224
3,2012-01-16,22,13,17,28,10,13,1,0,734,1733," ",1,1,29.03,29.77,36.4844,19,37.04
4,2012-01-16,22,15,18,16,15,16,0,2,728,1754,"BR",1,1,29.33,30.05,13.1492,18,14.0752
6,2012-01-16,24,15,19,19,16,17,0,3,727,1754," ",1,284,29.49,30.04,24.4464,19,25.002
7,2012-01-16,20,10,15,NA,8,11,5,0,609,1812," ",1,1,28.41,29.8,38.1512,19,38.7068
8,2012-01-16,22,17,19,NA,16,17,5,8,609,1812,"BR",NA,1,29.72,NA,20.7424,18,20.1868
9,2012-01-16,0,-7,-4,NA,-8,-5,39,0,608,1812," ",NA,1,29.1,29.88,18.1496,34,19.2608
10,2012-01-16,20,5,12,NA,6,10,10,0,724,1749," ",NA,1,30.42,30.44,5.7412,7,10.3712
11,2012-01-16,20,-2,9,-4,4,7,16,0,724,1749," ",1,1,30.42,30.45,6.8524,10,7.5932
12,2012-01-16,19,2,10,NA,6,8,13,0,607,1812," ",1,1,30.41,30.44,4.63,12,6.8524
13,2012-01-16,5,-9,-2,NA,-9,-5,36,0,607,1811,"SN BR",NA,3,23.98,29.76,2.778,32,13.1492
14,2012-01-16,20,11,15,25,9,11,4,0,738,1742," ",1,1,28.41,29.81,36.4844,20,37.04
15,2012-01-16,-2,-21,-12,-7,-17,-12,52,0,715,1637,"SN",76,284,30.03,30.4,5.3708,19,9.4452
16,2012-01-16,0,-14,-7,NA,-16,-9,45,0,606,1811,"SN BR",NA,9,30.32,30.41,10.186,25,16.2976
17,2012-01-16,22,13,17,NA,10,13,0,0,606,1811," ",1,1,29.1,29.82,30.3728,20,30.7432
18,2012-01-16,21,16,18,20,13,16,0,1,730,1745," ",1,1,29.42,29.96,24.6316,20,24.8168
19,2012-01-16,5,-2,1,15,-3,0,30,0,719,1644,"BR",1,1,29.01,29.81,6.6672,22,15.3716
20,2012-01-16,21,16,18,NA,13,16,0,1,605,1810," ",1,1,29.23,29.96,20.372,19,20.5572
1,2012-01-17,7,0,3,NA,1,2,26,0,611,1814,"RA SN BR HZ",NA,10,29.72,29.82,9.0748,21,10.9268
2,2012-01-17,6,-2,2,14,0,1,28,0,713,1643,"RA SN FG+ BR",15,10,28.74,29.8,25.002,23,25.5576
3,2012-01-17,18,-6,6,8,-7,-2,21,0,733,1734," ",1,1,29.56,30.24,21.4832,33,25.3724
4,2012-01-17,23,6,14,8,7,12,6,0,728,1755,"BR",1,1,29.46,30.12,10.3712,35,14.4456
6,2012-01-17,23,6,14,10,8,12,6,0,727,1754,"DZ BR HZ",1,284,29.62,30.11,16.2976,1,25.7428
7,2012-01-17,16,-5,5,NA,-9,-3,22,0,609,1813," ",1,1,28.9,30.27,28.1504,35,31.1136
8,2012-01-17,25,7,16,NA,10,13,6,3,609,1812,"RA BR HZ",NA,1,29.73,NA,6.8524,35,16.668
9,2012-01-17,-7,-15,-11,NA,-17,-12,52,0,608,1812,"SN",NA,284,29.41,30.18,23.3352,32,25.002
10,2012-01-17,24,10,17,NA,10,13,1,0,723,1750," ",NA,1,30.24,30.24,7.5932,22,9.26
11,2012-01-17,24,4,14,5,8,11,7,0,724,1750," ",1,1,30.22,30.25,8.1488,24,8.334
12,2012-01-17,23,6,14,NA,10,12,5,0,607,1812," ",1,1,30.22,30.25,7.2228,22,7.7784
13,2012-01-17,-3,-15,-9,NA,-14,-10,49,0,607,1811,"BR",NA,284,24.23,30.22,13.3344,13,14.816
14,2012-01-17,16,-4,6,8,-9,-3,21,0,738,1743," ",1,1,28.89,30.25,30.3728,35,33.1508
15,2012-01-17,3,-3,0,13,-1,0,32,0,714,1638,"RA SN FG BR",20,23,29.47,29.79,5.7412,16,6.2968
16,2012-01-17,8,-1,3,NA,1,2,26,0,606,1811,"RA SN BR",NA,14,29.75,29.8,11.4824,21,12.7788
17,2012-01-17,18,-4,7,NA,-8,-2,19,0,606,1811," ",1,1,29.62,30.26,12.964,34,16.4828
18,2012-01-17,20,3,11,7,1,6,12,0,730,1746," ",1,1,29.68,30.18,17.4088,35,22.224
19,2012-01-17,2,-11,-5,5,NA,NA,40,0,719,1645,"RA SN BR HZ BLSN",32,17,29.16,NA,25.7428,34,30.1876
20,2012-01-17,20,3,11,NA,1,7,12,0,605,1810," ",1,1,29.47,30.16,17.0384,34,24.2612
1,2012-01-18,10,-8,1,NA,-10,-2,30,0,611,1814,"RA",NA,284,29.55,29.79,25.3724,29,29.4468
2,2012-01-18,7,-9,-1,8,-10,-4,34,0,712,1644," ",1,1,28.62,29.81,31.484,28,35.5584
3,2012-01-18,7,-9,-1,-5,-8,-2,34,0,733,1735," ",1,1,29.4,30.16,10.9268,18,12.038
4,2012-01-18,18,2,10,-1,-2,5,14,0,728,1755," ",1,1,29.47,30.2,0.3704,11,6.8524
6,2012-01-18,17,1,9,1,-1,5,15,0,727,1755," ",1,1,29.65,30.2,2.9632,2,14.0752
7,2012-01-18,7,-7,0,NA,-8,-2,31,0,609,1813," ",1,1,28.71,30.14,19.2608,19,21.4832
8,2012-01-18,17,2,9,NA,1,6,15,1,609,1812," ",NA,1,29.85,NA,2.4076,35,9.26
9,2012-01-18,-4,-19,-12,NA,-16,-12,52,0,608,1812,"SN",NA,284,29.13,29.95,12.2232,21,25.5576
10,2012-01-18,17,11,14,NA,12,13,6,0,723,1751,"RA BR",NA,13,30.03,30.05,8.334,24,12.038
11,2012-01-18,17,7,12,2,12,12,10,0,724,1751,"RA BR",1,7,30.02,30.05,7.9636,24,11.8528
12,2012-01-18,17,10,13,NA,12,13,8,0,607,1812,"RA BR",1,6,30.02,30.06,8.5192,25,11.4824
13,2012-01-18,7,-10,-2,NA,-10,-3,28,-6,607,1811," ",NA,1,24.05,29.9,8.7044,19,18.52
14,2012-01-18,7,-9,-1,-4,-8,-3,33,0,738,1744," ",1,1,28.71,30.15,13.89,19,16.668
15,2012-01-18,7,-11,-2,10,-11,-5,36,0,713,1640," ",1,284,29.31,29.79,27.78,29,31.484
16,2012-01-18,10,-8,1,NA,-9,-2,30,0,606,1811," ",NA,2,29.58,29.76,26.4836,29,30.0024
17,2012-01-18,7,-9,-1,NA,-9,-3,33,0,606,1811," ",1,1,29.47,30.19,6.2968,18,7.7784
18,2012-01-18,12,-2,5,-3,-4,2,22,0,729,1747," ",1,1,29.64,30.19,4.63,14,10.186
19,2012-01-18,-5,-15,-10,-5,-14,-10,50,0,718,1646," ",1,1,29.27,30.09,14.4456,22,17.9644
20,2012-01-18,12,-3,4,NA,-4,2,23,0,605,1810," ",1,1,29.42,30.18,3.5188,11,8.5192
1,2012-01-19,-1,-11,-6,NA,-12,-7,43,0,611,1814,"SN BR",NA,3,30.03,30.18,2.5928,4,5.3708
2,2012-01-19,-4,-13,-9,-5,-13,-9,47,0,712,1645,"SN BR",17,15,29.02,30.13,3.704,12,12.5936
3,2012-01-19,12,-3,4,5,-4,1,24,0,732,1736," ",1,1,29.16,29.93,7.0376,1,12.5936
4,2012-01-19,26,7,16,11,9,12,2,0,727,1756," ",1,1,29.21,29.93,7.408,20,7.9636
6,2012-01-19,25,7,16,13,10,12,3,0,727,1756," ",1,1,29.38,29.93,17.7792,20,17.9644
7,2012-01-19,11,-3,4,NA,-3,1,25,0,609,1813," ",1,1,28.48,29.9,4.2596,34,18.8904
8,2012-01-19,22,8,15,NA,11,13,7,3,609,1812,"BR",NA,1,29.59,NA,13.5196,20,14.4456
9,2012-01-19,-16,-24,-20,NA,-27,-20,68,0,608,1812," ",NA,1,29.39,30.21,14.4456,30,15.9272
10,2012-01-19,18,6,12,NA,0,7,10,0,723,1752," ",NA,1,30.1,30.14,6.482,36,12.7788
11,2012-01-19,18,0,9,-4,-2,4,16,0,724,1752," ",1,1,30.09,30.14,1.2964,35,5.3708
12,2012-01-19,17,1,9,NA,0,5,16,0,607,1812," ",1,1,30.08,30.14,4.2596,35,6.482
13,2012-01-19,15,0,7,NA,-4,3,18,0,607,1811," ",NA,1,23.95,29.66,4.0744,13,13.89
14,2012-01-19,12,-2,5,6,-3,1,23,0,737,1745," ",1,1,28.48,29.9,7.408,36,17.4088
15,2012-01-19,-3,-17,-10,-4,-13,-10,50,0,713,1641,"SN BR",17,21,29.78,30.16,2.778,14,6.8524
16,2012-01-19,1,-12,-6,NA,-12,-7,42,0,606,1811,"SN BR",NA,284,30.06,30.15,5.3708,12,13.1492
17,2012-01-19,12,-4,4,NA,-4,1,25,0,606,1811," ",1,1,29.22,29.94,7.0376,3,10.5564
18,2012-01-19,22,4,13,11,2,7,8,0,729,1747," ",1,1,29.33,29.87,7.0376,14,10.0008
19,2012-01-19,-4,-18,-11,-7,-21,-15,52,0,718,1647," ",3,284,29.29,30.05,23.3352,29,25.928
20,2012-01-19,22,4,13,NA,2,8,8,0,604,1810," ",1,1,29.12,29.87,5.3708,19,9.6304
1,2012-01-20,-1,-8,-5,NA,-12,-5,40,0,611,1814,"SN BR",NA,9,29.9,30.11,11.112,29,12.4084
2,2012-01-20,-3,-10,-7,-2,-12,-8,44,0,711,1646,"SN BR",11,2,28.92,30.09,17.2236,28,18.52
3,2012-01-20,5,-5,0,-4,-4,-2,33,0,732,1737,"FZDZ BR",1,284,29.13,29.85,16.2976,34,17.0384
4,2012-01-20,23,13,18,14,14,15,0,1,727,1757,"FG+ FG BR HZ",1,1,29.14,29.83,7.0376,19,8.5192
6,2012-01-20,23,10,16,14,15,16,2,0,727,1757,"FG+ FG BCFG BR",1,1,29.3,29.83,14.0752,20,14.2604
7,2012-01-20,8,-3,2,NA,-5,-1,28,0,609,1813,"BR HZ",1,1,28.46,29.84,18.1496,36,21.298
8,2012-01-20,25,16,20,NA,16,17,3,8,609,1812,"BR HZ",NA,1,29.49,NA,16.4828,19,16.668
9,2012-01-20,-12,-19,-16,NA,-19,-16,60,0,608,1812,"SN",NA,2,29.43,30.23,1.852,14,5.3708
10,2012-01-20,23,7,15,NA,7,11,5,0,723,1753," ",NA,1,30.12,30.15,10.7416,18,11.4824
11,2012-01-20,23,2,12,3,5,9,9,0,723,1752," ",1,1,30.11,30.15,10.186,17,10.7416
12,2012-01-20,24,3,13,NA,7,11,8,0,607,1812," ",1,1,30.11,30.16,9.26,18,10.186
13,2012-01-20,11,1,6,NA,-5,1,21,0,607,1811," ",NA,1,24.06,29.76,4.2596,29,16.8532
14,2012-01-20,8,-3,2,1,-5,0,27,0,737,1746," ",1,1,28.45,29.82,17.4088,36,21.6684
15,2012-01-20,-4,-15,-10,-3,-14,-9,49,0,712,1642,"SN FG+ FZFG BR",15,7,29.67,30.1,10.186,30,10.9268
16,2012-01-20,0,-8,-4,NA,-10,-5,40,0,606,1811,"SN BR",NA,6,29.93,30.08,12.4084,30,15.5568
17,2012-01-20,6,-4,1,NA,-4,-1,30,0,605,1811,"BR HZ",1,1,29.19,29.86,11.112,1,12.7788
18,2012-01-20,25,8,16,17,10,13,2,0,729,1748,"FG+ BR",1,1,29.24,29.75,9.0748,19,19.446
19,2012-01-20,-10,-19,-15,-13,NA,NA,58,0,717,1648,"SN BR",29,26,29.41,NA,12.038,33,12.5936
20,2012-01-20,25,6,15,NA,11,13,4,0,604,1810,"BR",1,1,29.05,29.75,9.4452,19,16.4828
1,2012-01-21,-7,-11,-9,NA,-13,-9,48,0,611,1814,"SN",NA,13,30.08,30.26,10.9268,1,11.112
2,2012-01-21,-9,-12,-11,-8,-13,-10,50,0,710,1647,"SN FZFG BR",52,32,29.04,30.2,11.8528,3,12.4084
3,2012-01-21,6,-8,-1,-5,-8,-4,34,0,732,1738," ",1,1,29.26,30.04,6.1116,3,17.0384
4,2012-01-21,16,6,11,0,5,7,13,0,727,1758,"BR",1,1,29.26,29.96,5.0004,1,8.8896
6,2012-01-21,14,6,10,2,5,8,14,0,726,1758,"FG+",1,1,29.42,29.96,12.2232,36,14.0752
7,2012-01-21,6,-8,-1,NA,-9,-4,34,0,609,1813," ",1,1,28.56,30,3.704,8,23.5204
8,2012-01-21,21,8,14,NA,8,11,10,4,608,1812,"BR HZ",NA,1,29.58,NA,7.9636,34,12.038
9,2012-01-21,-5,-19,-12,NA,-16,-13,54,0,608,1812,"BR",NA,1,29.28,30.13,17.2236,15,17.4088
10,2012-01-21,22,14,18,NA,11,14,0,1,722,1754," ",NA,1,30.06,30.09,13.3344,19,14.2604
11,2012-01-21,23,10,16,9,11,13,3,0,723,1753," ",1,1,30.05,30.09,12.7788,21,13.5196
12,2012-01-21,22,10,16,NA,11,14,3,0,607,1812," ",1,1,30.05,30.09,12.5936,20,13.3344
13,2012-01-21,17,1,9,NA,-5,2,16,0,607,1811,"SN",NA,284,23.75,29.44,25.7428,20,30.558
14,2012-01-21,6,-7,-1,-5,-9,-4,33,0,737,1747," ",1,1,28.56,30,5.556,4,20.0016
15,2012-01-21,-8,-18,-13,-11,-15,-12,56,0,711,1643,"SN BR",15,14,29.84,30.26,4.8152,35,5.3708
16,2012-01-21,-7,-10,-9,NA,-13,-9,47,0,606,1811,"SN FZFG",NA,13,30.1,30.22,13.7048,35,13.89
17,2012-01-21,5,-7,-1,NA,-9,-3,34,0,605,1811," ",1,1,29.33,30.05,6.2968,3,13.89
18,2012-01-21,10,2,6,-2,0,3,21,0,728,1749," ",1,1,29.44,29.97,10.5564,36,17.9644
19,2012-01-21,-3,-15,-9,-3,-13,-10,48,0,716,1650,"SN",76,284,29.43,30.23,3.8892,32,12.2232
20,2012-01-21,10,3,6,NA,0,4,20,0,604,1810," ",1,1,29.23,29.96,12.2232,36,17.4088
1,2012-01-22,-3,-14,-9,NA,-12,-8,47,0,611,1814," ",NA,284,30.34,30.54,6.2968,4,6.8524
2,2012-01-22,-3,-12,-8,-3,-12,-9,45,0,710,1649," ",1,1,29.31,30.5,7.408,4,11.112
3,2012-01-22,21,5,13,21,2,7,8,0,731,1739,"BR HZ DU",1,1,28.89,29.6,20.372,20,34.262
4,2012-01-22,24,10,17,11,11,13,2,0,727,1759,"BR HZ",1,1,29.13,29.82,3.3336,19,8.5192
6,2012-01-22,23,6,14,10,12,13,6,0,726,1759,"DZ BR",1,284,29.29,29.81,11.8528,19,13.3344
7,2012-01-22,20,1,10,NA,1,5,13,0,609,1813,"BR HZ BLDU",1,1,28.27,29.63,25.002,21,40.9292
8,2012-01-22,26,11,18,NA,13,15,4,5,608,1812,"FG+ BR HZ",NA,1,29.47,NA,5.556,19,6.1116
9,2012-01-22,-3,-7,-5,NA,-7,-5,41,0,608,1812,"BR",NA,1,28.84,29.65,13.1492,13,15.9272
10,2012-01-22,23,13,18,NA,14,16,0,1,722,1755,"BR",NA,284,30.08,30.12,4.4448,6,9.26
11,2012-01-22,20,12,16,9,15,15,3,0,723,1754,"RA FG+ FG BR",1,2,30.08,30.13,6.2968,5,11.8528
12,2012-01-22,22,11,16,NA,15,15,2,0,607,1812,"BR",1,1,30.07,30.13,5.0004,6,10.186
13,2012-01-22,7,-4,1,NA,-12,-2,29,0,607,1811," ",NA,284,23.93,29.6,19.446,31,27.0392
14,2012-01-22,21,1,11,15,NA,NA,13,0,736,1748,"BR HZ DU SQ",1,1,28.27,NA,22.9648,23,40.744
15,2012-01-22,-5,-22,-14,-11,-16,-13,56,0,711,1645," ",1,1,30.11,30.54,1.2964,12,1.6668
16,2012-01-22,-2,-13,-8,NA,-12,-8,45,0,606,1811," ",NA,1,30.36,30.51,7.5932,1,9.6304
17,2012-01-22,22,5,13,NA,2,7,8,0,605,1811,"HZ DU",1,1,28.95,29.63,21.6684,20,27.78
18,2012-01-22,26,7,16,17,6,11,2,0,728,1750,"BR DU",1,1,29.24,29.75,13.89,22,27.5948
19,2012-01-22,2,-7,-3,9,NA,NA,36,0,716,1651,"DZ FZDZ BR",1,8,29,NA,21.4832,17,22.0388
20,2012-01-22,26,6,16,NA,5,11,3,0,604,1810,"BR HZ",1,1,29.05,29.75,11.6676,23,23.8908
1,2012-01-23,8,-3,2,NA,-2,1,27,0,611,1814,"RA BR",NA,13,30.15,30.25,1.4816,7,4.0744
2,2012-01-23,8,-5,1,13,-2,-1,29,0,709,1650,"RA SN FG+ FG BR",76,18,29.14,30.22,4.63,12,7.0376
3,2012-01-23,15,0,7,9,-5,2,19,0,731,1740," ",1,1,29.29,30,11.4824,27,13.5196
4,2012-01-23,19,8,13,6,2,8,7,0,726,1760," ",1,1,NA,NA,4.2596,1,8.1488
6,2012-01-23,18,4,11,4,3,7,12,0,726,1760," ",1,1,29.52,30.04,10.7416,2,11.6676
7,2012-01-23,13,-1,6,NA,-5,2,21,0,609,1813,"BLDU",1,1,28.64,30.02,5.9264,23,13.89
8,2012-01-23,17,7,12,NA,3,8,14,4,608,1812,"BR",NA,1,29.67,NA,6.6672,2,7.0376
9,2012-01-23,-3,-7,-5,NA,-8,-5,40,0,608,1812,"SN BR HZ",NA,6,28.95,29.71,24.4464,30,25.5576
10,2012-01-23,26,16,21,NA,15,17,0,5,722,1756,"FG+ FG BR",NA,1,30.09,30.11,5.3708,16,8.7044
11,2012-01-23,26,13,19,15,14,16,0,3,722,1755,"FG+ FG",1,1,30.08,30.11,5.7412,16,9.4452
12,2012-01-23,26,13,19,NA,15,16,0,4,607,1812,"FG+ FG BR",1,1,30.08,30.12,5.3708,18,9.26
13,2012-01-23,8,-4,2,NA,-10,-3,28,0,607,1812," ",NA,1,24.05,29.85,12.5936,15,15.1864
14,2012-01-23,13,1,7,9,-5,2,19,0,736,1749," ",1,1,28.64,NA,5.0004,25,12.4084
15,2012-01-23,0,-7,-4,6,-4,-3,39,0,710,1646,"FZRA SN BR UP",1,32,29.91,30.24,1.1112,30,3.3336
16,2012-01-23,8,-4,2,NA,0,2,28,0,606,1811,"RA BR",NA,15,30.17,30.23,10.0008,15,10.9268
17,2012-01-23,15,-2,6,NA,-5,2,21,0,605,1811,"DU",1,1,29.36,30.03,4.63,29,4.8152
18,2012-01-23,16,3,9,5,0,6,14,0,727,1751," ",1,1,29.54,30.05,1.852,36,7.0376
19,2012-01-23,5,-2,1,15,-3,0,29,0,715,1652,"RA BR",76,25,28.81,29.57,20.9276,25,25.928
20,2012-01-23,17,4,10,NA,0,5,13,0,604,1810," ",1,1,29.33,30.04,4.4448,1,11.4824
1,2012-01-24,12,5,8,NA,3,6,17,0,611,1814,"BR",NA,284,29.73,29.92,12.5936,25,15.3716
2,2012-01-24,10,1,5,20,3,5,22,0,708,1651,"BR",1,4,28.8,29.93,20.5572,26,23.3352
3,2012-01-24,18,-2,8,11,-4,4,17,0,730,1741,"RA",1,8,29.36,30.07,14.816,14,15.3716
4,2012-01-24,20,8,14,6,11,12,7,0,726,1801,"RA BR",76,41,29.19,29.92,4.0744,11,6.482
6,2012-01-24,20,4,12,6,12,13,10,0,725,1801,"RA BR",1,16,29.34,29.9,5.1856,9,9.4452
7,2012-01-24,17,6,11,NA,-1,5,11,0,609,1813,"RA BR",1,83,28.64,30.01,22.7796,14,26.2984
8,2012-01-24,21,7,14,NA,13,14,7,2,608,1812,"TS RA BR HZ",NA,13,29.56,NA,7.9636,13,8.7044
9,2012-01-24,-5,-11,-8,NA,-9,-7,46,0,608,1812,"SN BR HZ",NA,284,29.46,30.21,6.6672,27,10.5564
10,2012-01-24,27,16,21,NA,15,17,0,7,721,1756,"BCFG BR",NA,1,30.11,30.15,5.0004,15,8.1488
11,2012-01-24,27,12,19,15,13,15,0,3,722,1756," ",1,1,30.1,30.15,2.2224,19,6.2968
12,2012-01-24,26,13,19,NA,15,16,0,4,607,1812,"BR",1,1,30.09,30.15,2.0372,16,5.7412
13,2012-01-24,1,-6,-3,NA,-5,-3,36,0,607,1812,"SN BR",NA,284,24.24,30.09,4.63,33,8.5192
14,2012-01-24,18,1,9,13,0,5,15,0,735,1750,"RA BR",1,151,28.62,30.01,21.1128,13,24.2612
15,2012-01-24,9,-1,4,20,0,1,25,0,709,1647,"FG+ FG FZFG BR",1,2,29.51,29.92,6.6672,28,6.8524
16,2012-01-24,12,5,8,NA,4,7,17,0,606,1811,"RA BR",NA,2,29.77,29.9,12.4084,26,16.1124
17,2012-01-24,17,-3,7,NA,-4,3,19,0,605,1811,"RA",1,23,29.42,30.1,9.6304,14,10.9268
18,2012-01-24,20,5,12,10,3,8,9,0,727,1752,"TSRA RA BR",1,145,29.44,29.98,18.7052,10,19.6312
19,2012-01-24,0,-6,-3,6,-8,-4,38,0,714,1654,"BR",1,1,29.44,30.18,14.816,28,15.742
20,2012-01-24,20,2,11,NA,4,8,12,0,604,1810,"RA BR VCTS",1,172,29.23,29.97,17.9644,10,20.0016
1,2012-01-25,5,1,3,NA,-5,0,26,0,611,1814," ",NA,1,29.97,30.15,15.1864,28,16.1124
