"station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","codesum","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed"
10,2012-01-11,"75","59","67","M","55","60","0"," 2",724,1745,"RA","M","0.04","29.77","29.78","10.4","20","13.0"
11,2012-01-11,"73","55","64","11","55","59","1"," 0",725,1745,"RA","0.0","  T","29.75","29.78"," 9.3","21","11.3"
12,2012-01-11,"76","59","68","M","56","60","0"," 3",608.094016633725,1811.93720167844," ","0.0","  T","29.75","29.79"," 8.7","22","10.8"
13,2012-01-11,"41","3","M","M","12","16","M","M",607.753956717242,1811.74699023959,"SN FZFG BR","M","0.01","24.24","30.15"," 5.3","04","8.8"
14,2012-01-11,"56","29","43"," 7","28","35","22"," 0",740,1737,"SN","  T","  T","28.45","29.82","14.2","35","15.6"
15,2012-01-11,"34","21","28"," 8","18","25","37"," 0",717,1631,"SN BR","0.0","0.00","29.67","30.09"," 1.1","36","3.2"
16,2012-01-11,"38","23","31","M","22","29","34"," 0",606.733776967791,1811.17635592305," ","M","0.00","29.93","30.07"," 3.2","08","5.9"
17,2012-01-11,"62","24","43","M","27","35","22"," 0",606.393717051308,1810.9861444842,"SN BR","M","0.02","29.15","29.82"," 5.7","33","5.9"
18,2012-01-11,"65","36","51"," 6","39","45","14"," 0",731,1740," ","0.0","0.00","29.26","29.76"," 3.6","34","8.1"
19,2012-01-11,"55","28","42","22","29","35","23"," 0",721,1638,"BR HZ","0.0","0.00","28.85","29.64"," 0.7","21","2.5"
20,2012-01-11,"64","37","51","M","39","45","14"," 0",605.373537301857,1810.41551016767," ","0.0","0.00","29.05","29.76"," 4.4","31","9.2"
1,2012-01-12,"40","31","36","M","31","34","29"," 0",611.787616537806,1814.05134113431,"RA SN BR","M","0.69","29.62","29.74","10.7","05","12.3"
2,2012-01-12,"33","30","32"," 8","31","31","33"," 0",715,1637,"RA SN FG+ FG FZFG BR UP","3.6","1.06","28.62","29.69","10.5","05","10.7"
3,2012-01-12,"35","21","28","-8","9","23","37"," 0",735,1729," ","0.0","0.00","29.39","30.11","14.5","30","15.1"
4,2012-01-12,"50","33","42","-9","16","33","23"," 0",729,1750," ","0.0","0.00","29.54","30.24"," 8.2","34","8.3"
6,2012-01-12,"51","28","40","-9","18","33","25"," 0",728,1750," ","0.0","0.00","29.70","30.22","13.3","34","13.9"
7,2012-01-12,"36","18","27","M","3","21","38"," 0",609.747257038905,1812.91007250123," ","0.0","0.00","28.77","30.17","12.4","31","12.8"
8,2012-01-12,"54","32","M","M","20","34","M","M",609.407197122421,1812.71986106239," ","M","0.00","29.83","M","12.1","34","13.0"
9,2012-01-12,"16","11","14","M","5","12","51"," 0",609.067137205938,1812.52964962354,"SN","M","  T","29.08","29.86","18.0","33","18.2"
10,2012-01-12,"75","52","64","M","52","58","1"," 0",724,1746," ","M","0.00","29.80","29.84","10.7","24","11.4"
11,2012-01-12,"74","47","61"," 8","52","56","4"," 0",725,1746,"BR","0.0","0.00","29.79","29.84","10.8","24","11.4"
12,2012-01-12,"74","49","62","M","53","58","3"," 0",608.046957456487,1811.959015307," ","0.0","0.00","29.79","29.84","10.0","24","10.5"
13,2012-01-12,"40","-1","20","M","3","18","45"," 0",607.706897540004,1811.76880386816," ","M","0.00","24.24","30.23"," 3.2","25","6.5"
14,2012-01-12,"37","18","28","-8","2","22","37"," 0",739,1738," ","0.0","0.00","28.76","30.16","16.8","32","17.3"
15,2012-01-12,"32","26","29"," 9","26","28","36"," 0",716,1632,"SN FZFG BR UP","3.7","0.34","29.44","29.78"," 6.9","04","7.7"
16,2012-01-12,"41","31","36","M","34","36","29"," 0",606.686717790554,1811.19816955162,"RA SN BR","M","0.98","29.64","29.70"," 10.0","04","12.5"
17,2012-01-12,"35","23","29","M","7","22","36"," 0",606.34665787407,1811.00795811277," ","0.0","0.00","29.46","30.14"," 5.3","30","7.2"
18,2012-01-12,"42","29","36","-9","14","29","29"," 0",730,1741," ","0.0","0.00","29.70","30.20","12.6","32","12.9"
19,2012-01-12,"36","20","28"," 8","M","M","37"," 0",721,1639,"DZ SN BR HZ","6.1","0.35","28.72","M","13.2","34","14.1"
20,2012-01-12,"43","27","35","M","13","28","30"," 0",605.32647812462,1810.43732379623," ","0.0","0.00","29.48","30.18","13.2","32","14.4"
1,2012-01-13,"50","30","40","M","27","32","25"," 0",611.740557360568,1814.07315476288,"RA FZRA FG+ FG BR UP","M","0.02","29.24","29.41"," 8.7","24","12.7"
2,2012-01-13,"40","24","32"," 8","24","28","33"," 0",715,1638,"FZRA FG+ FZFG UP","  T","0.09","28.30","29.40"," 9.7","24","15.8"
3,2012-01-13,"48","20","34","-2","10","26","31"," 0",734,1730," ","0.0","0.00","29.41","30.16"," 3.5","23","5.6"
4,2012-01-13,"58","32","45","-6","22","36","20"," 0",728,1751," ","0.0","0.00","29.59","30.30"," 1.6","28","3.9"
6,2012-01-13,"59","26","43","-6","23","35","22"," 0",728,1751," ","0.0","0.00","29.77","30.30"," 2.1","21","3.7"
7,2012-01-13,"52","17","35","M","17","28","30"," 0",609.700197861667,1812.9318861298," ","0.0","0.00","28.76","30.18"," 5.9","22","6.5"
8,2012-01-13,"55","30","M","M","26","36","M","M",609.360137945184,1812.74167469096," ","M","0.00","29.94","M"," 1.6","23","2.4"
9,2012-01-13,"14","8","11","M","4","10","54"," 0",609.0200780287,1812.55146325211,"SN","M","  T","29.23","30.02"," 6.0","32","7.6"
10,2012-01-13,"65","43","54","M","23","39","11"," 0",724,1747," ","M","0.00","30.06","30.12"," 8.6","29","9.3"
11,2012-01-13,"63","38","51","-2","21","37","14"," 0",725,1746," ","0.0","0.00","30.04","30.13"," 9.6","28","10.0"
12,2012-01-13,"65","42","54","M","22","39","11"," 0",607.99989827925,1811.98082893557," ","0.0","0.00","30.03","30.12"," 9.5","29","10.3"
13,2012-01-13,"44","19","32","M","7","25","33"," 0",607.659838362767,1811.79061749672," ","M","0.00","24.23","30.11"," 7.4","26","8.6"
14,2012-01-13,"52","18","35","-1","15","27","30"," 0",739,1739," ","0.0","0.00","28.74","30.17"," 4.4","23","5.8"
15,2012-01-13,"36","26","31","11","25","28","34"," 0",716,1634,"FZRA SN BR UP","0.0","0.11","29.00","29.38"," 5.2","25","6.9"
16,2012-01-13,"54","30","42","M","27","33","23"," 0",606.639658613316,1811.21998318018,"RA FG BR","M","0.06","29.28","29.38"," 9.6","24","13.5"
17,2012-01-13,"49","15","32","M","10","25","33"," 0",606.299598696833,1811.02977174134," ","0.0","0.00","29.48","30.19"," 2.0","22","2.2"
18,2012-01-13,"56","28","42","-3","24","35","23"," 0",730,1742," ","0.0","0.00","29.70","30.23"," 3.8","20","3.9"
19,2012-01-13,"22","18","20"," 0","14","19","45"," 0",721,1640,"SN","0.6","0.05","29.11","29.84","11.0","30","11.1"
20,2012-01-13,"57","27","42","M","21","35","23"," 0",605.279418947382,1810.4591374248," ","0.0","0.00","29.50","30.22"," 3.4","21","4.0"
1,2012-01-14,"35","14","25","M","12","23","40"," 0",611.693498183331,1814.09496839145," ","M","0.00","29.58","29.81","11.1","28","12.5"
2,2012-01-14,"28","12","20","-3","8","19","45"," 0",714,1639," ","0.0","0.00","28.64","29.81","16.1","27","16.7"
3,2012-01-14,"55","31","43"," 7","21","34","22"," 0",734,1731," ","0.0","0.00","29.47","30.20"," 5.1","29","6.7"
4,2012-01-14,"67","31","49","-2","24","M","16"," 0",728,1752," ","0.0","0.00","29.62","M"," 1.5","21","1.9"
6,2012-01-14,"66","22","44","-5","25","36","21"," 0",728,1752," ","0.0","0.00","29.80","30.35"," 4.1","21","4.4"
7,2012-01-14,"57","29","43","M","16","33","22"," 0",609.65313868443,1812.95369975837," ","0.0","0.00","28.83","30.23"," 2.6","32","7.8"
8,2012-01-14,"63","30","M","M","30","39","M","M",609.313078767946,1812.76348831952," ","M","0.00","29.99","M"," 4.0","22","4.6"
9,2012-01-14,"21","6","14","M","9","13","51"," 0",608.973018851463,1812.57327688068,"SN BR HZ","M","0.01","29.31","30.10"," 4.7","14","5.3"
10,2012-01-14,"57","37","47","M","21","37","18"," 0",724,1748," ","M","0.00","30.27","30.31"," 7.3","31","8.4"
11,2012-01-14,"56","29","43","-10","21","34","22"," 0",724,1747," ","0.0","0.00","30.27","30.31"," 5.6","30","6.1"
12,2012-01-14,"56","33","45","M","22","36","20"," 0",607.952839102012,1812.00264256414," ","0.0","0.00","30.26","30.31"," 7.8","31","8.4"
13,2012-01-14,"53","20","37","M","12","30","28"," 0",607.612779185529,1811.81243112529," ","M","0.00","24.24","30.08"," 8.0","20","9.4"
14,2012-01-14,"58","29","44"," 8","15","33","21"," 0",739,1740," ","0.0","0.00","28.81","30.22"," 2.9","34","7.6"
15,2012-01-14,"31","5","18","-2","10","19","47"," 0",715,1635," ","0.0","0.00","29.34","29.80","11.0","30","12.3"
16,2012-01-14,"35","15","25","M","12","23","40"," 0",606.592599436078,1811.24179680875," ","M","0.00","29.62","29.78","10.9","28","12.3"
17,2012-01-14,"56","23","40","M","19","31","25"," 0",606.252539519595,1811.0515853699," ","0.0","0.00","29.54","30.23"," 0.9","29","2.6"
18,2012-01-14,"67","37","52"," 7","28","40","13"," 0",730,1743," ","0.0","0.00","29.73","30.26"," 2.5","19","4.3"
19,2012-01-14,"21","14","18","-2","9","15","47"," 0",720,1641,"SN","0.3","0.01","29.38","30.12"," 5.4","27","5.7"
20,2012-01-14,"69","42","56","M","26","42","9"," 0",605.232359770145,1810.48095105337," ","0.0","0.00","29.53","30.25"," 5.7","24","7.3"
1,2012-01-15,"16","4","10","M","-5","7","55"," 0",611.646439006093,1814.11678202001," ","M","0.00","30.09","30.31","11.2","31","11.6"
2,2012-01-15,"13","2","8","-15","-3","5","57"," 0",714,1640," ","0.0","0.00","29.05","30.28","13.6","31","13.8"
3,2012-01-15,"64","32","48","12","28","40","17"," 0",734,1732," ","0.0","0.00","29.29","30.06","16.3","17","16.5"
4,2012-01-15,"64","37","51"," 0","41","48","14"," 0",728,1753," ","0.0","0.00","29.53","30.26"," 2.7","18","4.4"
6,2012-01-15,"64","26","45","-4","42","46","20"," 0",728,1753," ","0.0","  T","29.70","30.27"," 6.9","18","7.0"
7,2012-01-15,"61","32","47","M","30","41","18"," 0",609.606079507192,1812.97551338694," ","0.0","0.00","28.61","30.02","18.9","18","19.3"
8,2012-01-15,"64","34","M","M","45","49","M","M",609.266019590709,1812.78530194809," ","M","0.00","29.91","M"," 5.6","17","5.9"
9,2012-01-15,"38","18","28","M","21","26","37"," 0",608.925959674226,1812.59509050924,"BR","M","0.00","29.11","29.93","11.2","14","11.3"
10,2012-01-15,"65","38","52","M","29","41","13"," 0",724,1749," ","M","0.00","30.36","30.41"," 5.2","31","7.6"
11,2012-01-15,"63","33","48","-5","27","38","17"," 0",724,1748," ","0.0","0.00","30.35","30.41"," 4.3","29","5.0"
12,2012-01-15,"64","32","48","M","30","40","17"," 0",607.905779924775,1812.0244561927," ","0.0","0.00","30.35","30.41"," 5.1","31","5.4"
13,2012-01-15,"54","33","44","M","12","33","21"," 0",607.565720008292,1811.83424475386," ","M","0.00","24.01","29.75","11.1","22","12.1"
14,2012-01-15,"61","28","45"," 9","31","40","20"," 0",739,1741," ","0.0","0.00","28.61","30.03","14.7","17","15.1"
15,2012-01-15,"10","-1","5","-15","-7","2","60"," 0",715,1636," ","0.0","0.00","29.85","30.31","11.2","31","11.4"
16,2012-01-15,"16","3","10","M","-5","7","55"," 0",606.545540258841,1811.26361043732," ","M","0.00","30.10","30.27","13.8","31","13.8"
17,2012-01-15,"65","25","45","M","27","39","20"," 0",606.205480342358,1811.07339899847," ","0.0","0.00","29.36","30.09","10.0","18","10.2"
18,2012-01-15,"65","38","52"," 6","37","46","13"," 0",730,1744," ","0.0","0.00","29.64","30.18","12.7","17","13.4"
19,2012-01-15,"30","10","20"," 0","15","21","45"," 0",720,1642,"SN","  T","  T","29.41","30.22"," 10.0","18","10.8"
20,2012-01-15,"64","41","53","M","36","46","12"," 0",605.185300592907,1810.50276468193," ","0.0","0.00","29.44","30.17","10.4","18","10.8"
1,2012-01-16,"32","8","20","M","3","17","45"," 0",611.599379828856,1814.13859564858,"SN BR","M","0.05","30.29","30.43"," 5.1","23","7.1"
2,2012-01-16,"30","4","17","-6","3","14","48"," 0",713,1641,"SN FZFG BR UP","2.0","0.15","29.27","30.41"," 8.6","24","12.0"
3,2012-01-16,"72","56","64","28","51","56","1"," 0",734,1733," ","0.0","0.00","29.03","29.77","19.7","19","20.0"
4,2012-01-16,"73","60","67","16","59","62","0"," 2",728,1754,"BR","0.0","0.00","29.33","30.05"," 7.1","18","7.6"
6,2012-01-16,"76","59","68","19","61","63","0"," 3",727,1754," ","0.0","  T","29.49","30.04","13.2","19","13.5"
7,2012-01-16,"68","51","60","M","48","53","5"," 0",609.559020329955,1812.9973270155," ","0.0","0.00","28.41","29.80","20.6","19","20.9"
8,2012-01-16,"73","63","M","M","61","64","M","M",609.218960413471,1812.80711557666,"BR","M","0.00","29.72","M","11.2","18","10.9"
9,2012-01-16,"32","20","26","M","18","24","39"," 0",608.878900496988,1812.61690413781," ","M","0.00","29.10","29.88"," 9.8","34","10.4"
10,2012-01-16,"68","42","55","M","44","50","10"," 0",724,1749," ","M","0.00","30.42","30.44"," 3.1","07","5.6"
11,2012-01-16,"68","30","49","-4","40","45","16"," 0",724,1749," ","0.0","0.00","30.42","30.45"," 3.7","10","4.1"
12,2012-01-16,"67","36","52","M","43","48","13"," 0",607.858720747537,1812.04626982127," ","0.0","0.00","30.41","30.44"," 2.5","12","3.7"
13,2012-01-16,"41","16","29","M","17","24","36"," 0",607.518660831054,1811.85605838242,"SN BR","M","0.02","23.98","29.76"," 1.5","32","7.1"
14,2012-01-16,"69","52","61","25","49","53","4"," 0",738,1742," ","0.0","0.00","28.41","29.81","19.7","20","20.0"
15,2012-01-16,"30","-5","13","-7","2","12","52"," 0",715,1637,"SN","  T","  T","30.03","30.40"," 2.9","19","5.1"
16,2012-01-16,"32","7","20","M","4","17","45"," 0",606.498481081603,1811.28542406589,"SN BR","M","0.08","30.32","30.41"," 5.5","25","8.8"
17,2012-01-16,"73","56","65","M","50","56","0"," 0",606.15842116512,1811.09521262704," ","0.0","0.00","29.10","29.82","16.4","20","16.6"
18,2012-01-16,"70","61","66","20","57","61","0"," 1",730,1745," ","0.0","0.00","29.42","29.96","13.3","20","13.4"
19,2012-01-16,"41","29","35","15","28","32","30"," 0",719,1644,"BR","0.0","0.00","29.01","29.81"," 3.6","22","8.3"
20,2012-01-16,"71","61","66","M","57","61","0"," 1",605.13824141567,1810.5245783105," ","0.0","0.00","29.23","29.96","11.0","19","11.1"
1,2012-01-17,"46","32","39","M","34","37","26"," 0",611.552320651618,1814.16040927715,"RA SN BR HZ","M","0.09","29.72","29.82"," 4.9","21","5.9"
2,2012-01-17,"44","30","37","14","33","35","28"," 0",713,1643,"RA SN FG+ BR","1.2","0.09","28.74","29.80","13.5","23","13.8"
3,2012-01-17,"66","22","44"," 8","20","29","21"," 0",733,1734," ","0.0","0.00","29.56","30.24","11.6","33","13.7"
4,2012-01-17,"74","44","59"," 8","46","54","6"," 0",728,1755,"BR","0.0","0.00","29.46","30.12"," 5.6","35","7.8"
6,2012-01-17,"75","43","59","10","48","55","6"," 0",727,1754,"DZ BR HZ","0.0","  T","29.62","30.11"," 8.8","01","13.9"
7,2012-01-17,"62","24","43","M","17","27","22"," 0",609.511961152717,1813.01914064407," ","0.0","0.00","28.90","30.27","15.2","35","16.8"
8,2012-01-17,"77","46","M","M","50","57","M","M",609.171901236234,1812.82892920522,"RA BR HZ","M","0.00","29.73","M"," 3.7","35","9.0"
9,2012-01-17,"20","5","13","M","3","11","52"," 0",608.83184131975,1812.63871776638,"SN","M","  T","29.41","30.18","12.6","32","13.5"
10,2012-01-17,"76","51","64","M","50","56","1"," 0",723,1750," ","M","0.00","30.24","30.24"," 4.1","22","5.0"
11,2012-01-17,"76","40","58"," 5","48","53","7"," 0",724,1750," ","0.0","0.00","30.22","30.25"," 4.4","24","4.5"
12,2012-01-17,"75","44","60","M","50","54","5"," 0",607.8116615703,1812.06808344984," ","0.0","0.00","30.22","30.25"," 3.9","22","4.2"
13,2012-01-17,"27","5","16","M","7","14","49"," 0",607.471601653816,1811.87787201099,"BR","M","  T","24.23","30.22"," 7.2","13","8.0"
14,2012-01-17,"62","25","44"," 8","17","28","21"," 0",738,1743," ","0.0","0.00","28.89","30.25","16.4","35","17.9"
15,2012-01-17,"39","27","33","13","31","33","32"," 0",714,1638,"RA SN FG BR","1.4","0.22","29.47","29.79"," 3.1","16","3.4"
16,2012-01-17,"47","31","39","M","35","37","26"," 0",606.451421904366,1811.30723769445,"RA SN BR","M","0.13","29.75","29.80"," 6.2","21","6.9"
17,2012-01-17,"66","26","46","M","18","30","19"," 0",606.111361987883,1811.11702625561," ","0.0","0.00","29.62","30.26"," 7.0","34","8.9"
18,2012-01-17,"68","38","53"," 7","35","44","12"," 0",730,1746," ","0.0","0.00","29.68","30.18"," 9.4","35","12.0"
19,2012-01-17,"37","13","25"," 5","M","M","40"," 0",719,1645,"RA SN BR HZ BLSN","2.3","0.16","29.16","M","13.9","34","16.3"
20,2012-01-17,"68","38","53","M","35","45","12"," 0",605.091182238432,1810.54639193907," ","0.0","0.00","29.47","30.16"," 9.2","34","13.1"
1,2012-01-18,"50","19","35","M","15","29","30"," 0",611.505261474381,1814.18222290571,"RA","M","  T","29.55","29.79","13.7","29","15.9"
2,2012-01-18,"46","16","31"," 8","14","25","34"," 0",712,1644," ","0.0","0.00","28.62","29.81","17.0","28","19.2"
3,2012-01-18,"45","17","31","-5","18","29","34"," 0",733,1735," ","0.0","0.00","29.40","30.16"," 5.9","18","6.5"
4,2012-01-18,"66","36","51","-1","30","42","14"," 0",728,1755," ","0.0","0.00","29.47","30.20"," 0.2","11","3.7"
6,2012-01-18,"64","35","50"," 1","31","41","15"," 0",727,1755," ","0.0","0.00","29.65","30.20"," 1.6","02","7.6"
7,2012-01-18,"46","21","34","M","18","29","31"," 0",609.46490197548,1813.04095427264," ","0.0","0.00","28.71","30.14","10.4","19","11.6"
8,2012-01-18,"63","36","M","M","35","43","M","M",609.124842058996,1812.85074283379," ","M","0.00","29.85","M"," 1.3","35","5.0"
9,2012-01-18,"26","-1","13","M","4","11","52"," 0",608.784782142513,1812.66053139494,"SN","M","  T","29.13","29.95"," 6.6","21","13.8"
10,2012-01-18,"64","53","59","M","54","57","6"," 0",723,1751,"RA BR","M","0.12","30.03","30.05"," 4.5","24","6.5"
11,2012-01-18,"63","46","55"," 2","54","55","10"," 0",724,1751,"RA BR","0.0","0.06","30.02","30.05"," 4.3","24","6.4"
12,2012-01-18,"64","50","57","M","54","56","8"," 0",607.764602393062,1812.0898970784,"RA BR","0.0","0.05","30.02","30.06"," 4.6","25","6.2"
13,2012-01-18,"45","14","M","M","14","28","M","M",607.424542476579,1811.89968563956," ","M","0.00","24.05","29.90"," 4.7","19","10.0"
14,2012-01-18,"46","17","32","-4","18","28","33"," 0",738,1744," ","0.0","0.00","28.71","30.15"," 7.5","19","9.0"
15,2012-01-18,"45","13","29","10","13","24","36"," 0",713,1640," ","0.0","  T","29.31","29.79","15.0","29","17.0"
16,2012-01-18,"51","18","35","M","16","29","30"," 0",606.404362727128,1811.32905132302," ","M","0.01","29.58","29.76","14.3","29","16.2"
17,2012-01-18,"46","17","32","M","17","28","33"," 0",606.064302810645,1811.13883988417," ","0.0","0.00","29.47","30.19"," 3.4","18","4.2"
18,2012-01-18,"55","30","43","-3","26","37","22"," 0",729,1747," ","0.0","0.00","29.64","30.19"," 2.5","14","5.5"
19,2012-01-18,"24","6","15","-5","7","14","50"," 0",718,1646," ","0.0","0.00","29.27","30.09"," 7.8","22","9.7"
20,2012-01-18,"55","28","42","M","26","37","23"," 0",605.044123061194,1810.56820556763," ","0.0","0.00","29.42","30.18"," 1.9","11","4.6"
1,2012-01-19,"31","13","22","M","11","20","43"," 0",611.458202297143,1814.20403653428,"SN BR","M","0.02","30.03","30.18"," 1.4","04","2.9"
2,2012-01-19,"26","10","18","-5","9","16","47"," 0",712,1645,"SN BR","1.3","0.14","29.02","30.13"," 2.0","12","6.8"
3,2012-01-19,"54","28","41"," 5","26","34","24"," 0",732,1736," ","0.0","0.00","29.16","29.93"," 3.8","01","6.8"
4,2012-01-19,"80","45","63","11","49","55","2"," 0",727,1756," ","0.0","0.00","29.21","29.93"," 4.0","20","4.3"
6,2012-01-19,"77","46","62","13","50","54","3"," 0",727,1756," ","0.0","0.00","29.38","29.93"," 9.6","20","9.7"
7,2012-01-19,"52","28","40","M","27","34","25"," 0",609.417842798242,1813.0627679012," ","0.0","0.00","28.48","29.90"," 2.3","34","10.2"
8,2012-01-19,"72","48","M","M","52","56","M","M",609.077782881759,1812.87255646236,"BR","M","0.00","29.59","M"," 7.3","20","7.8"
9,2012-01-19,"4","-11","-3","M","-15","-4","68"," 0",608.737722965275,1812.68234502351," ","M","0.00","29.39","30.21"," 7.8","30","8.6"
10,2012-01-19,"65","44","55","M","33","45","10"," 0",723,1752," ","M","0.00","30.10","30.14"," 3.5","36","6.9"
11,2012-01-19,"65","32","49","-4","30","40","16"," 0",724,1752," ","0.0","0.00","30.09","30.14"," 0.7","35","2.9"
12,2012-01-19,"64","34","49","M","33","42","16"," 0",607.717543215825,1812.11171070697," ","0.0","0.00","30.08","30.14"," 2.3","35","3.5"
13,2012-01-19,"60","33","47","M","25","38","18"," 0",607.377483299342,1811.92149926812," ","M","0.00","23.95","29.66"," 2.2","13","7.5"
14,2012-01-19,"54","30","42"," 6","27","35","23"," 0",737,1745," ","0.0","0.00","28.48","29.90"," 4.0","36","9.4"
15,2012-01-19,"27","3","15","-4","9","15","50"," 0",713,1641,"SN BR","1.3","0.20","29.78","30.16"," 1.5","14","3.7"
16,2012-01-19,"34","11","23","M","12","21","42"," 0",606.357303549891,1811.35086495159,"SN BR","M","  T","30.06","30.15"," 2.9","12","7.1"
17,2012-01-19,"55","25","40","M","25","34","25"," 0",606.017243633408,1811.16065351274," ","0.0","0.00","29.22","29.94"," 3.8","03","5.7"
